"product_id","category","brand","season","size","color","original_price","markdown_percentage","current_price","purchase_date","stock_quantity","customer_rating","is_returned","return_reason","item","fit","material","target_gender","season_purchased"
FB000722,Shoes,Gap,Spring,S,Pink,92.09,0.549000015258789,41.53,"2025-01-19",44,2.2,false,"",Sneakers,Oversized,Leather,Women,out-of-season
FB000723,Accessories,Zara,Fall,"",Blue,56.39,0.0,56.39,"2025-08-06",49,4.2,false,"",Bag,Relaxed,Cotton,Men,out-of-season
FB000724,Tops,Mango,Fall,L,Pink,108.75,0.0,108.75,"2025-08-06",38,3.8,false,"",Hoodie,Slim,Cotton,Women,out-of-season
FB000725,Dresses,Uniqlo,Spring,S,Red,156.85,0.0,156.85,"2025-04-01",48,3.4,false,"",Necklace,Regular,Mixed,Women,in-season
FB000726,Outerwear,Uniqlo,Spring,XS,Brown,168.13,0.0,168.13,"2025-04-18",42,2.5,false,"",Puffer Jacket,Relaxed,Polyester,Women,in-season
FB000727,Shoes,Forever21,Summer,S,Green,145.79,0.57,62.69,"2025-08-06",46,,false,"",Sneakers,Regular,Synthetic,Men,in-season
FB000728,Bottoms,Gap,Winter,S,White,54.14,0.0,54.14,"2025-08-06",32,,false,"",Jeans,Regular,Polyester,Women,out-of-season
FB000729,Accessories,Zara,Fall,"",Navy,45.64,0.0,45.64,"2025-08-06",36,3.6,true,Size Issue,Scarf,Regular,Cotton,Women,out-of-season
FB000730,Bottoms,Mango,Fall,S,Red,46.76,0.0,46.76,"2025-08-06",38,2.7,false,"",Skirt,Oversized,Polyester,Women,out-of-season
FB000731,Dresses,Banana Republic,Winter,"",Gray,75.23,0.0,75.23,"2025-08-06",42,1.7,true,Quality Issue,Belt,Relaxed,Mixed,Women,out-of-season
FB000732,Dresses,Mango,Summer,XL,White,70.38,0.0,70.38,"2025-08-06",37,2.0,false,"",Necklace,Slim,Mixed,Men,in-season
FB000733,Bottoms,H&M,Summer,M,Pink,76.04,0.0,76.04,"2025-08-06",13,4.4,false,"",Chinos,Regular,Cotton,Unisex,in-season
FB000734,Shoes,Uniqlo,Summer,XS,Black,110.82,0.15699999809265136,93.42,"2025-08-06",43,,true,Size Issue,Sneakers,Oversized,Synthetic,Women,in-season
FB000735,Accessories,Forever21,Fall,"",Navy,47.47,0.0,47.47,"2025-08-06",42,4.7,false,"",Scarf,Oversized,Synthetic,Men,out-of-season
FB000736,Accessories,Gap,Spring,"",Red,79.94,0.0,79.94,"2025-07-31",26,3.8,false,"",Bag,Regular,Cotton,Men,out-of-season
FB000737,Bottoms,Banana Republic,Fall,XXL,Navy,74.67,0.0,74.67,"2025-08-06",15,4.6,false,"",Skirt,Slim,Polyester,Women,out-of-season
FB000738,Dresses,Forever21,Fall,XXL,Brown,63.79,0.355,41.14,"2025-08-06",15,3.1,true,Quality Issue,Belt,Regular,Mixed,Men,out-of-season
FB000739,Bottoms,Ann Taylor,Fall,XXL,Brown,49.6,0.0,49.6,"2025-08-06",32,4.7,false,"",Trousers,Regular,Denim,Women,out-of-season
FB000740,Tops,Zara,Spring,XL,Red,57.91,0.0,57.91,"2025-03-13",33,3.9,false,"",T-Shirt,Slim,Wool,Men,in-season
FB000741,Dresses,Uniqlo,Summer,XL,Pink,135.99,0.0,135.99,"2025-08-06",34,3.0,false,"",Necklace,Oversized,Mixed,Women,in-season
FB000742,Dresses,Mango,Winter,S,Purple,53.49,0.21799999237060547,41.83,"2025-08-06",41,2.1,false,"",Shoulder Bag,Slim,Mixed,Men,out-of-season
FB000743,Tops,Forever21,Summer,S,Pink,113.29,0.34,74.77,"2025-08-06",10,,false,"",Sweater,Oversized,Wool,Men,in-season
FB000744,Tops,H&M,Winter,L,White,110.87,0.06,104.22,"2025-08-06",15,,false,"",Hoodie,Relaxed,Cotton,Women,out-of-season
FB000745,Tops,Ann Taylor,Fall,"",Navy,94.3,0.0,94.3,"2025-08-06",16,,false,"",Blouse,Regular,Viscose,Women,out-of-season
FB000746,Accessories,Forever21,Spring,"",Red,37.94,0.0,37.94,"2024-10-08",9,4.6,false,"",Scarf,Oversized,Cotton,Unisex,out-of-season
FB000747,Outerwear,Ann Taylor,Winter,XXL,Gray,200.24,0.23,154.18,"2025-08-06",38,,false,"",Bomber Jacket,Regular,Wool Blend,Women,out-of-season
FB000748,Accessories,Forever21,Winter,"",Purple,43.45,0.0,43.45,"2025-08-06",50,4.0,false,"",Bag,Regular,Synthetic,Men,out-of-season
FB000749,Bottoms,Forever21,Summer,L,Red,76.92,0.09600000381469727,69.54,"2025-08-06",20,2.0,false,"",Jeans,Slim,Denim,Unisex,in-season
FB000750,Accessories,Forever21,Fall,"",White,21.09,0.0,21.09,"2025-08-06",33,4.1,true,Size Issue,Cap,Slim,Synthetic,Men,out-of-season
FB000751,Dresses,Banana Republic,Winter,XL,Green,55.47,0.0,55.47,"2025-08-06",18,,false,"",Shoulder Bag,Regular,Mixed,Men,out-of-season
FB000752,Outerwear,H&M,Spring,XXL,White,122.53,0.0,122.53,"2024-09-21",25,,false,"",Bomber Jacket,Oversized,Cotton Blend,Men,out-of-season
FB000753,Accessories,Uniqlo,Summer,"",Beige,61.13,0.0,61.13,"2025-08-06",34,2.6,false,"",Cap,Oversized,Synthetic,Unisex,in-season
FB000754,Outerwear,Uniqlo,Spring,XS,Brown,127.59,0.0,127.59,"2025-05-08",1,4.9,false,"",Puffer Jacket,Oversized,Wool Blend,Men,in-season
FB000755,Accessories,Ann Taylor,Summer,"",Navy,73.04,0.0,73.04,"2025-08-06",44,4.2,false,"",Cap,Regular,Leather,Men,in-season
FB000756,Outerwear,Uniqlo,Winter,XL,Beige,129.46,0.0,129.46,"2025-08-06",32,4.0,false,"",Puffer Jacket,Relaxed,Polyester,Women,out-of-season
FB000757,Accessories,Banana Republic,Winter,"",White,51.3,0.0,51.3,"2025-08-06",33,,false,"",Belt,Regular,Synthetic,Unisex,out-of-season
FB000758,Dresses,H&M,Spring,L,Gray,173.0,0.0,173.0,"2025-04-12",13,3.9,false,"",Shoulder Bag,Oversized,Mixed,Men,in-season
FB000759,Accessories,Uniqlo,Summer,"",Green,70.72,0.0,70.72,"2025-08-06",18,2.8,false,"",Scarf,Regular,Cotton,Women,in-season
FB000760,Dresses,Forever21,Summer,S,Black,126.37,0.0,126.37,"2025-08-06",42,2.0,false,"",Shoulder Bag,Relaxed,Mixed,Unisex,in-season
FB000761,Bottoms,Zara,Winter,XXL,Blue,84.19,0.09600000381469727,76.11,"2025-08-06",45,2.1,false,"",Jeans,Slim,Polyester,Men,out-of-season
FB000762,Accessories,Forever21,Summer,"",Pink,59.39,0.44599998474121094,32.9,"2025-08-06",41,2.3,true,Color Mismatch,Belt,Relaxed,Cotton,Women,in-season
FB000763,Outerwear,Mango,Fall,M,Green,195.38,0.0030000001192092896,194.79,"2025-08-06",30,2.9,false,"",Denim Jacket,Regular,Wool Blend,Men,out-of-season
FB000764,Dresses,Gap,Spring,S,White,107.64,0.075,99.57,"2024-09-10",21,4.6,false,"",Earrings,Oversized,Mixed,Women,out-of-season
FB000765,Shoes,H&M,Spring,L,Blue,63.12,0.0,63.12,"2024-11-08",35,2.9,false,"",Sandals,Relaxed,Synthetic,Unisex,out-of-season
FB000766,Bottoms,Gap,Fall,L,Blue,58.91,0.0,58.91,"2025-08-06",17,2.0,false,"",Jeans,Slim,Cotton,Women,out-of-season
FB000767,Bottoms,H&M,Summer,L,Green,93.27,0.0,93.27,"2025-08-06",18,3.7,false,"",Chinos,Regular,Denim,Unisex,in-season
FB000768,Dresses,Forever21,Spring,XL,Green,147.88,0.3679999923706055,93.46,"2024-09-08",37,3.3,false,"",Necklace,Slim,Mixed,Men,out-of-season
FB000769,Tops,Uniqlo,Fall,L,Gray,30.53,0.0,30.53,"2025-08-06",25,2.5,false,"",Knit Top,Relaxed,Wool,Women,out-of-season
FB000770,Tops,Zara,Fall,S,White,104.96,0.01600000023841858,103.28,"2025-08-06",33,2.0,false,"",Sweater,Regular,Wool,Unisex,out-of-season
FB000771,Dresses,H&M,Winter,XS,Blue,75.52,0.0,75.52,"2025-08-06",2,2.8,false,"",Earrings,Slim,Mixed,Men,out-of-season
FB000772,Bottoms,Gap,Winter,M,Red,54.7,0.0,54.7,"2025-08-06",18,4.2,false,"",Trousers,Regular,Polyester,Women,out-of-season
FB000773,Shoes,Ann Taylor,Summer,XS,Black,126.25,0.2589999961853027,93.55,"2025-08-06",40,1.5,true,Size Issue,Sneakers,Regular,Leather,Men,in-season
FB000774,Shoes,Banana Republic,Summer,XS,Blue,63.86,0.5279999923706055,30.14,"2025-08-06",23,,false,"",Sandals,Regular,Synthetic,Unisex,in-season
FB000775,Accessories,Uniqlo,Winter,"",Red,75.93,0.0,75.93,"2025-08-06",32,3.1,false,"",Bag,Relaxed,Leather,Women,out-of-season
FB000776,Tops,Zara,Fall,M,Brown,82.51,0.27299999237060546,59.98,"2025-08-06",9,3.8,false,"",Knit Top,Relaxed,Viscose,Women,out-of-season
FB000777,Bottoms,Banana Republic,Fall,XXL,Green,46.02,0.0,46.02,"2025-08-06",21,1.1,false,"",Jeans,Relaxed,Cotton,Women,out-of-season
FB000778,Dresses,Mango,Winter,XXL,Brown,125.67,0.455,68.49,"2025-08-06",27,1.6,false,"",Necklace,Oversized,Mixed,Women,out-of-season
FB000779,Shoes,Mango,Winter,S,Red,65.61,0.5070000076293946,32.35,"2025-08-06",23,1.1,false,"",Loafers,Slim,Leather,Men,out-of-season
FB000780,Dresses,Banana Republic,Summer,XS,Beige,91.61,0.0,91.61,"2025-08-06",31,1.4,false,"",Shoulder Bag,Slim,Mixed,Men,in-season
FB000781,Outerwear,H&M,Summer,XS,Pink,162.78,0.0,162.78,"2025-08-06",0,,false,"",Denim Jacket,Slim,Polyester,Women,in-season
FB000782,Outerwear,Mango,Winter,M,Gray,134.35,0.3529999923706055,86.92,"2025-08-06",36,,false,"",Puffer Jacket,Slim,Cotton Blend,Women,out-of-season
FB000783,Bottoms,Mango,Spring,"",Gray,77.74,0.38799999237060545,47.58,"2025-07-11",23,4.3,false,"",Trousers,Relaxed,Polyester,Women,out-of-season
FB000784,Accessories,Gap,Summer,"",Brown,49.33,0.5990000152587891,19.78,"2025-08-06",47,,false,"",Bag,Regular,Leather,Unisex,in-season
FB000785,Outerwear,Forever21,Summer,S,Gray,231.52,0.17299999237060548,191.47,"2025-08-06",49,2.1,false,"",Denim Jacket,Regular,Polyester,Women,in-season
FB000786,Outerwear,Gap,Winter,XL,White,140.1,0.0,140.1,"2025-08-06",14,3.9,false,"",Wool Coat,Oversized,Wool Blend,Unisex,out-of-season
FB000787,Dresses,Ann Taylor,Summer,S,Pink,117.38,0.27799999237060546,84.75,"2025-08-06",34,2.8,true,Quality Issue,Belt,Regular,Mixed,Men,in-season
FB000788,Tops,Ann Taylor,Spring,S,Purple,83.98,0.0,83.98,"2024-08-29",23,1.9,false,"",Blouse,Regular,Viscose,Women,out-of-season
FB000789,Dresses,H&M,Spring,XL,Navy,111.67,0.535,51.93,"2025-02-05",19,,false,"",Tote Bag,Slim,Mixed,Unisex,out-of-season
FB000790,Bottoms,H&M,Summer,S,White,25.16,0.0,25.16,"2025-08-06",37,2.8,false,"",Trousers,Oversized,Cotton,Men,in-season
FB000791,Outerwear,Banana Republic,Fall,XL,Blue,175.82,0.23,135.38,"2025-08-06",1,3.7,false,"",Bomber Jacket,Oversized,Cotton Blend,Men,out-of-season
FB000792,Tops,Mango,Summer,XS,Green,53.25,0.375,33.28,"2025-08-06",33,4.3,false,"",Knit Top,Slim,Viscose,Unisex,in-season
FB000793,Outerwear,Banana Republic,Fall,M,Purple,215.19,0.43,122.66,"2025-08-06",48,2.5,false,"",Wool Coat,Oversized,Wool Blend,Women,out-of-season
FB000794,Bottoms,Zara,Summer,S,Pink,78.41,0.20700000762939452,62.18,"2025-08-06",9,4.4,false,"",Skirt,Oversized,Polyester,Women,in-season
FB000795,Shoes,Zara,Summer,XXL,Pink,173.15,0.0,173.15,"2025-08-06",45,2.2,false,"",Sneakers,Oversized,Synthetic,Men,in-season
FB000796,Accessories,Zara,Fall,"",Blue,16.84,0.3659999847412109,10.68,"2025-08-06",34,1.7,false,"",Bag,Oversized,Synthetic,Women,out-of-season
FB000797,Outerwear,Forever21,Summer,S,Purple,128.6,0.0,128.6,"2025-08-06",11,2.3,false,"",Wool Coat,Oversized,Cotton Blend,Women,in-season
FB000798,Outerwear,Ann Taylor,Spring,XXL,Green,131.74,0.0,131.74,"2024-09-13",46,4.6,false,"",Bomber Jacket,Regular,Polyester,Women,out-of-season
FB000799,Bottoms,Forever21,Summer,XXL,White,28.15,0.12699999809265136,24.57,"2025-08-06",13,3.9,false,"",Skirt,Regular,Cotton,Women,in-season
FB000800,Outerwear,Forever21,Winter,XL,Red,165.1,0.5840000152587891,68.68,"2025-08-06",29,1.2,false,"",Bomber Jacket,Relaxed,Polyester,Men,out-of-season
FB000801,Tops,Mango,Spring,XL,Gray,49.62,0.00800000011920929,49.22,"2024-11-17",22,2.3,false,"",T-Shirt,Regular,Wool,Women,out-of-season
FB000802,Tops,Banana Republic,Fall,XL,Black,98.52,0.18899999618530272,79.9,"2025-08-06",37,4.1,true,Wrong Item,Knit Top,Slim,Wool,Men,out-of-season
FB000803,Shoes,Mango,Fall,S,Green,94.19,0.3079999923706055,65.18,"2025-08-06",31,1.4,false,"",Sneakers,Oversized,Leather,Men,out-of-season
FB000804,Accessories,Forever21,Winter,"",Gray,23.5,0.0,23.5,"2025-08-06",14,3.9,true,Quality Issue,Belt,Oversized,Cotton,Women,out-of-season
FB000805,Bottoms,Zara,Fall,S,Beige,109.36,0.0,109.36,"2025-08-06",0,1.1,false,"",Chinos,Slim,Denim,Women,out-of-season
FB000806,Accessories,H&M,Fall,"",Blue,69.73,0.0,69.73,"2025-08-06",7,1.1,true,Color Mismatch,Cap,Oversized,Leather,Men,out-of-season
FB000807,Shoes,H&M,Summer,XS,Green,199.03,0.5729999923706055,84.99,"2025-08-06",37,3.4,false,"",Ankle Boots,Regular,Synthetic,Women,in-season
FB000808,Bottoms,Gap,Spring,M,White,82.32,0.5670000076293945,35.64,"2024-12-23",41,,false,"",Trousers,Regular,Denim,Men,out-of-season
FB000809,Bottoms,Uniqlo,Spring,M,Navy,52.42,0.09899999618530274,47.23,"2024-10-16",42,3.5,false,"",Chinos,Regular,Cotton,Unisex,out-of-season
FB000810,Outerwear,Ann Taylor,Fall,S,White,180.49,0.0,180.49,"2025-08-06",18,2.5,true,Wrong Item,Bomber Jacket,Oversized,Polyester,Women,out-of-season
FB000811,Dresses,Ann Taylor,Fall,XL,White,63.02,0.0,63.02,"2025-08-06",37,2.5,false,"",Tote Bag,Regular,Mixed,Men,out-of-season
FB000812,Tops,Mango,Spring,XL,Red,97.05,0.0,97.05,"2024-12-25",9,,false,"",Sweater,Regular,Wool,Men,out-of-season
FB000813,Bottoms,Zara,Winter,XXL,Pink,79.62,0.0,79.62,"2025-08-06",37,4.1,false,"",Trousers,Oversized,Denim,Women,out-of-season
FB000814,Dresses,Zara,Winter,M,Red,82.5,0.0,82.5,"2025-08-06",0,,false,"",Tote Bag,Slim,Mixed,Unisex,out-of-season
FB000815,Bottoms,Ann Taylor,Spring,L,Purple,117.18,0.13699999809265137,101.13,"2025-08-02",5,4.8,false,"",Jeans,Slim,Denim,Unisex,out-of-season
FB000816,Outerwear,Ann Taylor,Spring,XS,Brown,174.05,0.0,174.05,"2025-04-13",9,,false,"",Wool Coat,Relaxed,Wool Blend,Women,in-season
FB000817,Bottoms,Forever21,Spring,XS,Brown,58.29,0.0,58.29,"2025-01-07",22,2.3,false,"",Trousers,Oversized,Denim,Men,out-of-season
FB000818,Bottoms,H&M,Summer,M,White,61.42,0.575,26.1,"2025-08-06",3,4.8,false,"",Chinos,Relaxed,Polyester,Unisex,in-season
FB000819,Accessories,Zara,Winter,"",Pink,20.24,0.0,20.24,"2025-08-06",20,4.1,false,"",Cap,Regular,Cotton,Unisex,out-of-season
FB000820,Bottoms,Zara,Fall,L,Red,88.58,0.0,88.58,"2025-08-06",50,,false,"",Skirt,Regular,Cotton,Men,out-of-season
FB000821,Bottoms,Ann Taylor,Winter,XXL,Purple,67.92,0.0,67.92,"2025-08-06",23,1.8,true,Size Issue,Jeans,Oversized,Cotton,Men,out-of-season
FB000822,Accessories,Ann Taylor,Fall,"",White,25.39,0.0,25.39,"2025-08-06",42,1.8,false,"",Belt,Slim,Synthetic,Women,out-of-season
FB000823,Dresses,Forever21,Winter,S,Black,115.89,0.3940000152587891,70.23,"2025-08-06",14,3.8,true,Damaged,Sunglasses,Oversized,Mixed,Unisex,out-of-season
FB000824,Bottoms,Forever21,Summer,XL,Blue,103.94,0.16100000381469726,87.21,"2025-08-06",6,4.9,true,Changed Mind,Chinos,Regular,Cotton,Women,in-season
FB000825,Shoes,Gap,Winter,L,Red,94.72,0.205,75.3,"2025-08-06",24,3.6,false,"",Sandals,Oversized,Leather,Men,out-of-season
FB000826,Accessories,Ann Taylor,Fall,"",Pink,23.28,0.0,23.28,"2025-08-06",44,3.1,true,Quality Issue,Scarf,Relaxed,Leather,Women,out-of-season
FB000827,Tops,Gap,Summer,S,Pink,90.73,0.0,90.73,"2025-08-06",14,1.1,false,"",Knit Top,Slim,Cotton,Women,in-season
FB000828,Bottoms,H&M,Fall,XXL,Green,25.74,0.0,25.74,"2025-08-06",33,1.1,true,Color Mismatch,Chinos,Slim,Cotton,Women,out-of-season
FB000829,Shoes,Ann Taylor,Spring,XL,Gray,162.97,0.0,162.97,"2024-11-22",47,2.2,true,Wrong Item,Loafers,Regular,Leather,Unisex,out-of-season
FB000830,Accessories,H&M,Winter,"",Black,50.33,0.08699999809265137,45.95,"2025-08-06",14,1.3,false,"",Belt,Oversized,Cotton,Women,out-of-season
FB000831,Shoes,Uniqlo,Spring,"",Pink,60.38,0.0,60.38,"2025-04-29",0,,false,"",Sneakers,Regular,Leather,Men,in-season
FB000832,Tops,Uniqlo,Summer,XXL,Black,103.65,0.0,103.65,"2025-08-06",29,3.7,false,"",Blouse,Regular,Viscose,Women,in-season
FB000833,Bottoms,Gap,Spring,L,Beige,75.14,0.0,75.14,"2025-01-27",41,,true,Changed Mind,Jeans,Oversized,Polyester,Women,out-of-season
FB000834,Shoes,H&M,Winter,S,Pink,88.0,0.0,88.0,"2025-08-06",2,1.9,false,"",Ankle Boots,Slim,Leather,Women,out-of-season
FB000835,Dresses,Ann Taylor,Winter,XS,Red,69.54,0.0,69.54,"2025-08-06",21,,false,"",Earrings,Relaxed,Mixed,Men,out-of-season
FB000836,Outerwear,Mango,Winter,XS,Pink,209.52,0.0,209.52,"2025-08-06",48,2.6,false,"",Wool Coat,Slim,Cotton Blend,Women,out-of-season
FB000837,Shoes,H&M,Fall,XXL,Beige,97.42,0.0,97.42,"2025-08-06",35,2.0,false,"",Ankle Boots,Slim,Synthetic,Women,out-of-season
FB000838,Dresses,Uniqlo,Winter,XS,White,154.6,0.0,154.6,"2025-08-06",38,4.5,true,Changed Mind,Tote Bag,Relaxed,Mixed,Women,out-of-season
FB000839,Bottoms,Zara,Summer,XL,White,81.59,0.38,50.59,"2025-08-06",31,1.2,false,"",Chinos,Oversized,Denim,Women,in-season
FB000840,Accessories,Mango,Winter,"",Brown,48.04,0.0,48.04,"2025-08-06",46,4.8,false,"",Scarf,Regular,Synthetic,Unisex,out-of-season
FB000841,Tops,Banana Republic,Fall,S,Green,70.77,0.0,70.77,"2025-08-06",5,3.7,false,"",Knit Top,Relaxed,Wool,Unisex,out-of-season
FB000842,Outerwear,Forever21,Fall,S,Gray,103.49,0.0,103.49,"2025-08-06",12,1.8,false,"",Bomber Jacket,Oversized,Cotton Blend,Women,out-of-season
FB000843,Outerwear,Uniqlo,Spring,L,Purple,138.89,0.0,138.89,"2025-01-30",10,,false,"",Wool Coat,Slim,Cotton Blend,Men,out-of-season
FB000844,Accessories,H&M,Winter,"",Green,73.51,0.3220000076293945,49.84,"2025-08-06",17,,true,Wrong Item,Bag,Regular,Cotton,Unisex,out-of-season
FB000845,Bottoms,Zara,Spring,M,Purple,82.37,0.0,82.37,"2025-06-04",49,3.3,false,"",Skirt,Regular,Cotton,Women,out-of-season
FB000846,Dresses,Ann Taylor,Summer,XS,Navy,81.71,0.18,67.0,"2025-08-06",28,4.7,false,"",Tote Bag,Slim,Mixed,Unisex,in-season
FB000847,Dresses,Banana Republic,Winter,XXL,Navy,107.02,0.10600000381469726,95.68,"2025-08-06",6,,false,"",Tote Bag,Relaxed,Mixed,Unisex,out-of-season
FB000848,Bottoms,H&M,Summer,XL,Pink,103.23,0.18700000762939453,83.93,"2025-08-06",6,4.0,false,"",Jeans,Slim,Denim,Women,in-season
FB000849,Tops,Gap,Fall,L,Blue,100.48,0.17600000381469727,82.8,"2025-08-06",19,,false,"",T-Shirt,Oversized,Cotton,Women,out-of-season
FB000850,Shoes,Ann Taylor,Winter,XL,White,160.87,0.5370000076293945,74.48,"2025-08-06",18,,false,"",Ankle Boots,Relaxed,Synthetic,Unisex,out-of-season
FB000851,Accessories,Mango,Fall,"",White,78.39,0.0,78.39,"2025-08-06",7,4.2,false,"",Bag,Oversized,Synthetic,Men,out-of-season
FB000852,Outerwear,Zara,Spring,S,Beige,168.38,0.23100000381469726,129.48,"2025-06-04",3,2.0,false,"",Puffer Jacket,Regular,Cotton Blend,Women,out-of-season
FB000853,Shoes,Banana Republic,Winter,S,Navy,128.35,0.0,128.35,"2025-08-06",20,2.5,false,"",Loafers,Regular,Leather,Women,out-of-season
FB000854,Dresses,Uniqlo,Spring,XL,Gray,138.17,0.03,134.02,"2025-04-04",34,4.1,false,"",Earrings,Regular,Mixed,Women,in-season
FB000855,Dresses,Uniqlo,Fall,M,Navy,52.45,0.0,52.45,"2025-08-06",16,1.7,false,"",Tote Bag,Regular,Mixed,Men,out-of-season
FB000856,Shoes,H&M,Winter,XS,White,171.53,0.0,171.53,"2025-08-06",12,4.8,false,"",Loafers,Relaxed,Synthetic,Men,out-of-season
FB000857,Tops,Mango,Fall,XXL,Brown,81.23,0.012000000476837159,80.26,"2025-08-06",10,4.9,false,"",T-Shirt,Slim,Cotton,Unisex,out-of-season
FB000858,Accessories,Banana Republic,Spring,"",Blue,31.37,0.44099998474121094,17.54,"2024-09-13",11,3.4,false,"",Scarf,Regular,Cotton,Women,out-of-season
FB000859,Bottoms,Gap,Spring,S,Red,93.89,0.0,93.89,"2025-02-03",3,1.8,false,"",Skirt,Oversized,Denim,Men,out-of-season
FB000860,Bottoms,Uniqlo,Spring,XL,Gray,54.84,0.0,54.84,"2024-09-22",12,3.2,false,"",Skirt,Relaxed,Denim,Men,out-of-season
FB000861,Dresses,Zara,Winter,L,Red,140.34,0.0,140.34,"2025-08-06",23,2.8,true,Changed Mind,Tote Bag,Relaxed,Mixed,Women,out-of-season
FB000862,Tops,Banana Republic,Fall,M,Red,51.88,0.16799999237060548,43.16,"2025-08-06",30,1.5,false,"",Hoodie,Slim,Viscose,Women,out-of-season
FB000863,Dresses,Mango,Spring,S,Purple,136.2,0.44299999237060544,75.86,"2024-11-21",49,,false,"",Necklace,Oversized,Mixed,Unisex,out-of-season
FB000864,Accessories,H&M,Summer,"",Brown,71.19,0.0,71.19,"2025-08-06",14,2.8,false,"",Cap,Oversized,Leather,Unisex,in-season
FB000865,Outerwear,Forever21,Spring,S,Navy,241.37,0.4490000152587891,132.99,"2025-05-15",23,2.1,false,"",Wool Coat,Oversized,Cotton Blend,Men,in-season
FB000866,Outerwear,Gap,Fall,XXL,Blue,198.26,0.5129999923706055,96.55,"2025-08-06",38,,false,"",Bomber Jacket,Oversized,Polyester,Men,out-of-season
FB000867,Bottoms,Ann Taylor,Winter,XXL,Beige,64.07,0.0,64.07,"2025-08-06",34,,false,"",Skirt,Regular,Cotton,Women,out-of-season
FB000868,Bottoms,Zara,Fall,XL,Gray,110.15,0.10399999618530273,98.69,"2025-08-06",36,1.6,false,"",Chinos,Relaxed,Denim,Men,out-of-season
FB000869,Outerwear,Forever21,Spring,XS,Blue,120.68,0.0,120.68,"2024-12-21",6,1.9,false,"",Wool Coat,Regular,Polyester,Men,out-of-season
FB000870,Accessories,Zara,Fall,"",Black,69.18,0.31,47.73,"2025-08-06",9,2.7,true,Size Issue,Belt,Oversized,Leather,Men,out-of-season
FB000871,Dresses,Ann Taylor,Fall,L,Red,134.77,0.0,134.77,"2025-08-06",36,4.8,false,"",Earrings,Regular,Mixed,Unisex,out-of-season
FB000872,Tops,Uniqlo,Spring,S,Black,29.93,0.0,29.93,"2024-10-10",13,,false,"",Blouse,Oversized,Viscose,Men,out-of-season
FB000873,Accessories,Gap,Winter,"",White,56.09,0.0,56.09,"2025-08-06",21,4.9,false,"",Cap,Oversized,Cotton,Women,out-of-season
FB000874,Shoes,Gap,Fall,XS,Green,124.81,0.33099998474121095,83.5,"2025-08-06",45,2.4,false,"",Loafers,Regular,Leather,Men,out-of-season
FB000875,Dresses,Zara,Spring,M,White,94.03,0.5609999847412109,41.28,"2024-12-16",16,1.2,false,"",Earrings,Regular,Mixed,Women,out-of-season
FB000876,Shoes,Zara,Fall,XS,Red,109.51,0.08199999809265136,100.53,"2025-08-06",12,,false,"",Ankle Boots,Slim,Synthetic,Women,out-of-season
FB000877,Accessories,Mango,Winter,"",Navy,31.13,0.0,31.13,"2025-08-06",29,4.7,false,"",Cap,Relaxed,Synthetic,Women,out-of-season
FB000878,Accessories,Banana Republic,Fall,"",Blue,66.3,0.017000000476837158,65.17,"2025-08-06",28,1.6,false,"",Scarf,Regular,Cotton,Women,out-of-season
FB000879,Bottoms,H&M,Winter,M,Red,66.63,0.28399999618530275,47.71,"2025-08-06",32,2.0,false,"",Jeans,Regular,Polyester,Men,out-of-season
FB000880,Bottoms,Mango,Spring,L,Green,117.63,0.0,117.63,"2024-09-28",18,1.2,false,"",Chinos,Relaxed,Polyester,Men,out-of-season
FB000881,Shoes,Banana Republic,Winter,M,Purple,174.53,0.0,174.53,"2025-08-06",45,,false,"",Sandals,Regular,Synthetic,Men,out-of-season
FB000882,Dresses,Zara,Winter,S,Green,152.65,0.0,152.65,"2025-08-06",27,3.7,false,"",Tote Bag,Oversized,Mixed,Men,out-of-season
FB000883,Outerwear,Ann Taylor,Summer,XL,Blue,83.24,0.0,83.24,"2025-08-06",16,,false,"",Trench Coat,Relaxed,Polyester,Women,in-season
FB000884,Accessories,Zara,Winter,"",Brown,40.18,0.0,40.18,"2025-08-06",27,4.7,false,"",Bag,Oversized,Synthetic,Unisex,out-of-season
FB000885,Bottoms,Mango,Spring,XL,Red,73.77,0.22799999237060548,56.95,"2024-08-18",0,,false,"",Skirt,Regular,Polyester,Women,out-of-season
FB000886,Accessories,Forever21,Winter,"",Red,71.3,0.0,71.3,"2025-08-06",29,,false,"",Bag,Regular,Leather,Women,out-of-season
FB000887,Accessories,Forever21,Summer,"",Beige,50.3,0.5279999923706055,23.74,"2025-08-06",11,,false,"",Scarf,Regular,Leather,Men,in-season
FB000888,Accessories,H&M,Spring,"",Green,46.97,0.0,46.97,"2025-02-24",33,2.6,false,"",Cap,Regular,Cotton,Women,out-of-season
FB000889,Shoes,Zara,Fall,"",Brown,162.9,0.0,162.9,"2025-08-06",30,1.9,false,"",Sneakers,Slim,Synthetic,Women,out-of-season
FB000890,Bottoms,Forever21,Winter,XL,White,57.14,0.0,57.14,"2025-08-06",39,1.4,false,"",Trousers,Oversized,Cotton,Men,out-of-season
FB000891,Shoes,Ann Taylor,Spring,L,Purple,93.6,0.0,93.6,"2024-09-09",49,4.3,false,"",Sneakers,Oversized,Synthetic,Men,out-of-season
FB000892,Accessories,Forever21,Spring,"",Brown,64.56,0.43,36.8,"2024-08-06",36,3.9,false,"",Cap,Slim,Leather,Women,out-of-season
